id,question,concept,answer1,answer2
1651,Derrick studied how to crochet but Hunter did not. _ bought some cute little booties for their dog.,,Hunter,Derrick
1652,"Going vegan was more difficult for Logan than Michael, because _ was raised on eating lots of vegetables.",,Michael,Logan
1653,"Going vegan was more difficult for Logan than Michael, because _ was raised on eating lots of meat.",,Logan,Michael
1654,Rose was looking for a useful stocking stuffer so she picked a small book rather than a wallet because the _ was somewhat educational.,,book,wallet
1655,Rose was looking for a useful stocking stuffer so she picked a small book rather than a wallet because the _ was not educational.,,wallet,book
1656,The man had an easier time walking in the desert than in the snow because it was cooler in the _ .,,snow,desert
1657,The man had an easier time walking in the desert than in the snow because it was hotter in the _ .,,desert,snow
1658,The cat was more fond of Kayla than Laura because _ frequently gave the cat warm milk.,,Kayla,Laura
1659,The cat was more fond of Kayla than Laura because _ frequently gave the cat spoiled milk.,,Laura,Kayla
1660,James is scared of the bird's beak but has nothing to worry about with the claw. The _ is blunt.,,claw,beak
1661,James is scared of the bird's beak but has nothing to worry about with the claw. The _ is sharp.,,beak,claw
1662,"The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of ghosts.",,Randy,Joseph
1663,"The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of sleeping babies.",,Joseph,Randy
1664,"Laura's mouth is filled with cavities, but Felicia has none. This is due to _ hating candy.",,Felicia,Laura
1665,"Laura's mouth is filled with cavities, but Felicia has none. This is due to _ loving candy.",,Laura,Felicia
1666,Christopher helped Randy to obtain a federal employer identification number because _ has more experience in that area.,,Christopher,Randy
1667,Christopher helped Randy to obtain a federal employer identification number because _ is a novice in that area.,,Randy,Christopher
1668,"I asked Patricia to buy the present but didn't ask Jessica, I think _ has a good taste.",,Patricia,Jessica
1669,"I asked Patricia to buy the present but didn't ask Jessica, I think _ has an odd taste.",,Jessica,Patricia
1670,The manager asked Jennifer but not Emily to write the daily specials because _ had good handwriting.,,Jennifer,Emily
1671,The manager asked Jennifer but not Emily to write the daily specials because _ had poor handwriting.,,Emily,Jennifer
1672,James finished the book during his flight home and he loved it. The _ is a short one.,,book,flight
1673,James finished the book during his flight home and he loved it. The _ is a long one.,,flight,book
1674,Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very tired.,,Nick,Leslie
1675,Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very energetic.,,Leslie,Nick
1676,Monica was a professional wrestler but Cynthia was not because _ was negligent about going to the gym.,,Cynthia,Monica
1677,Monica was a professional wrestler but Cynthia was not because _ was disciplined about going to the gym.,,Monica,Cynthia
1678,Dennis loved to go dancing for fun but Donald did not. _ went to the club on Saturday night.,,Dennis,Donald
1679,Dennis loved to go dancing for fun but Donald did not. _ went to the movies on Saturday night.,,Donald,Dennis
1680,"Benjamin was always ahead of Samuel, as _ walked with the walk turning into a slight run.",,Benjamin,Samuel
1681,"Benjamin was always in back of Samuel, as _ walked with the walk turning into a slight run.",,Samuel,Benjamin
1682,Evan moved bullets from the gun to the box for ammo until the _ was full.,,box,gun
1683,Evan moved bullets from the gun to the box for ammo until the _ was empty.,,gun,box
1684,"Eric asked Ryan to accept their job application, as _ had shown a strong interest in it in the past.",,Eric,Ryan
1685,"Eric asked Ryan to accept their job offer, as _ had shown a strong interest in it in the past.",,Ryan,Eric
1686,Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been more captivating.,,postcard,letter
1687,Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been inappropriate.,,letter,postcard
1688,"Lindsey saved a lot for retirement, while Natalie did not save at all. _ missed out on a lot of fun activities while growing up.",,Lindsey,Natalie
1689,"Lindsey saved a lot for retirement, while Natalie did not save at all. _ participated in a lot of fun activities while growing up.",,Natalie,Lindsey
1690,Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed rich typically.,,Sarah,Emily
1691,Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed poor typically.,,Emily,Sarah
1692,"At art class in school, Craig asked William for glue because the glue _ had was full.",,William,Craig
1693,"At art class in school, Craig asked William for glue because the glue _ had was empty.",,Craig,William
1694,"Cynthia skipped breakfast but Angela ate a large morning meal, so _ was starving by lunchtime.",,Cynthia,Angela
1695,"Cynthia skipped breakfast but Angela ate a large morning meal, so _ was still full by lunchtime.",,Angela,Cynthia
1696,"The girl bought the energy shake from the market to suppress her appetite, however the _ prospered.",,market,shake
1697,"The girl bought the energy shake from the market to suppress her appetite, however the _ fell flat.",,shake,market
1698,"Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ doesn't want to hurt his feelings.",,Lindsey,Megan
1699,"Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ know a lot about feelings.",,Megan,Lindsey
1700,My trainer advised that both freelancing and employment are great but the _ is more secure.,,employment,freelancing
1701,My trainer advised that both freelancing and employment are great but the _ is more insecure.,,freelancing,employment
1702,Emily cornered Carrie in the school corridor to learn more about beauty products because _ was always popular.,,Carrie,Emily
1703,Emily cornered Carrie in the school corridor to learn more about beauty products because _ felt she is ugly.,,Emily,Carrie
1704,Samantha tries to avoid being late for work unlike Emily. _ gets up 15 minutes before they have to leave.,,Emily,Samantha
1705,Samantha tries to avoid being late for work unlike Emily. _ gets up an hour before they have to leave.,,Samantha,Emily
1706,"Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ was no longer afraid of the moon after reading it.",,Sarah,Christine
1707,"Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ hoped she wouldn't be afraid of the moon after reading it.",,Christine,Sarah
1708,"The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit harder.",,Jennifer,Angela
1709,"The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit softer.",,Angela,Jennifer
1710,Natalie asked Elena to place the book on the top shelf since _ was too short to reach.,,Natalie,Elena
1711,Natalie asked Elena to place the book on the top shelf since _ was tall enough to reach.,,Elena,Natalie
1712,Kayla was the owner of a small business but Samantha was not so _ was able to apply for a job at the business.,,Samantha,Kayla
1713,Kayla was the owner of a small business but Samantha was not so _ was able to hire for a job at the business.,,Kayla,Samantha
1714,Betty went to the clinic for a checkup unlike Natalie because _ hates seeing the doctors for advice.,,Natalie,Betty
1715,Betty went to the clinic for a checkup unlike Natalie because _ loves seeing the doctors for advice.,,Betty,Natalie
1716,The boat tried sailing through the ocean rather than through the mountain. The _ was a faster way to travel.,,ocean,mountain
1717,The boat tried sailing through the ocean rather than through the mountain. The _ was a slower way to travel.,,mountain,ocean
1718,The paint James applied on the door was still sticky while the jar of paint is not. He believed the _ is wet.,,door,jar
1719,The paint James applied on the door was still sticky while the jar of paint is not. He believed the _ is dry.,,jar,door
1720,Jason stayed in bed all day long but not Derrick because _ had gone to sleep early last night.,,Derrick,Jason
1721,Jason stayed in bed all day long but not Derrick because _ had gone to sleep late last night.,,Jason,Derrick
1722,Eating healthy was possible for Christine but not Monica because _ had access to fresh food.,,Christine,Monica
1723,Eating healthy was possible for Christine but not Monica because _ did not have access to fresh food.,,Monica,Christine
