id,question,concept,true_answer,wrong1,wrong2,wrong3,wrong4
f8eb5b2ab6eae9846ce107df082123e9,"The storm was surprising, where didn't it show up for meteorologists?",,weather report,train,tropical seas,america,caribbean
960bee876bc9f9d20e17b1b4cc5c0c3a,The teacher didn't just want the answer and work shown but also for the students to what?,,include examples,prepare dinner,evaluate progress,work in school,prove their point
eb77cabd07ab230d20d08abb4cbf5696,What might a homeowner feel when their house is going to market?,,stress,that you,walking,spending money,relax
60c070068f35cea4ccaa4bd180aa032a,What does a baby do before it can talk?,,learn to speak,boy or girl,talk nonsense,begin to talk,ride the bike
22c6ecf47f2c21d2d37e82156aa98258,"There were so many guests for Thanksgiving, where did the host put the extra table?",,livingroom,hall,kitchen,neighbor's house,card room
77a3df7ffcfa7d47d854c7dd39ab769f,"The older gentlemen enjoyed socializing over a chess board, on clear warm days he did this at the local what?",,park,retirement community,pool,cabinet,library
5f956406c9c52e902f1240a1dd5b2704,He had to take oath that he would be what?,,truthful,not fib,not lie,sense of duty,think
367087c99d2e3ad2447debe3f4586547,"After buying products, reading the manual enables what?",,being able to use,understand details,loss of money,economic boom,spending money
c46e39218a9d11fcbbf35915e316a58f,"The narrator explained the behaviors of the gazelle, sitting on the couch he was enjoying the what?",,television program,window,open plain,great outdoors,eastern hemisphere
e062243582b62469d611416407bd03f9_1,Using your hands to communicate is how you do what?,,sign language,soft,cup water,articulate,throw lasers
282e0ba7c04cf488eeeb059aa8f2ad57,What group may be one of the few where playing the bugle has a big role?,,military band,trumpet,military base,american army,music store
06b2fc012781ffdd3e528345684cc9d3,What did Einstein determine that energy is made of?,,mass,weakness,play sports,entropy,matter
1ad2a7358a209a2ad470078851eb8792,Whether it's livestock or produce a farmer does what?,,produce food,raise crops,can produce,grow corn,plant seeds
cf36513803a7661bee23a8ed65b89c0a,How do people become a couple forever?,,marry each other,row about,combination,make sex,communicate
c6ee7fcd4f6ac53956b564d40297b8ca,What is probably not built out of a wooden rod?,,old houses,broom,broom closet,old clock,hardware store
ff3e323119944ea42d9b1fb5f608a867,Victoria is the capital of what canadian province?,,british columbia,seychelles,texas,zimbabwe,zambia
fdff29903436aa1764a7038ee1257d7f,What could happen when beginning work after it is too late?,,panic,deadlines,accomplishing,momentum,sitting down
c92c9dc3c0a06bc2d76889dbe2f86ad6,"I love crab, but I don't get much where I live in rural where?",,virginia,outside,alabama,cape cod,fish market
a4ede7bdb9e40a5dc5bf5de371120981,Where can someone watch a show from a balcony?,,theater,opera house,concert,new orleans,michigan
38b9ebd81476a0362c1c60d1e0987913,"The child was curious about something, what did he do?",,ask questions,grow up,become adult,play games,acting out
9569697a3569e20ada627ef7ce651b8e,"The couple woke up to good weather finally, the rain had ruined the vacation so far but today they would what?",,go somewhere,climb,play frisbee,travel,hike
1e9f7e324c5e0d5a3c4c1c0ca2c52d7f,What do you do on a stove to prepare meat?,,brown meat,use gas fire,warm room,gas or electric,warm pot of beans
1ea2842595b3aae49745f636e79b4fc4,Part of child development is when he/she stops imitating and following and begins to do what on their own?,,form opinions,grow up,become adult,set table,gather flowers
a119b0c0a4ba144f7a81a36204f4c858,James went across the street for food because his was contaminated. Where might he have gone?,,neighbor's house,garage,table,military base,fairgrounds
4d19a90a470edc7d888659bafcbcc331,The oven was left open after turning off to do what?,,cool temperature,roast,baking food,heat,bake
d878fa1ed3aee9b252e965020c9d2dd0,What will the student have to do on the test?,,solve equation,finish college,begin teaching,write,answer question
5cc458ffab4d95c112ccef14ae75504b,Steve was surprised to find an underground map while he was shopping and carrots and paperback books.  Where might he have found it?,,super market,subway station,library,county engineer's office,a friend
56d614fd879d7a630a7a5ec007b208d5,"The person went to the ticket booth to buy a trip, they now had to wait for the rails to signal the arrival or their ride at the what?",,metro station,auditorium,fairgrounds,airport,amusement park
f0afc712dea13f3acde9489717611268,What has a cash register with a limited items line?,,supermarket,bookstore,toy store,candy store,shop
e4d03e210f47e2d3beb9ba6aa605268d,The travelers came across many a toll road during their road drip through New England and other parts of where?,,eastern united states,connecticut,florida,new york,sea
cbea67d835ec76faae837ea27051f0d6,Where should we move this furniture?,,room,store,rug,friend's house,online
57e35de4213af0d8cf742d38411e5f8f,What is the main ingredient in any soup?,,soup,ocean,puddle,chicken,glass
30ded34fd6c86f3b83d84fa5da92dd70,What was causing my knees to hurt after going jogging?,,arthritis,lose weight,feel better,sweating,pressure
5be71e0c26004f4d7a623f283da3e13f,What could happen if a band is not very good?,,blaring,play music,include drummer,record album,encore
6c11e6864d92bc52a41de7a9959a120a,"The best place for the troublemaker to sneak a smoke while he was in where, was in the bathroom?",,school,playground,at hotel,theater,convenience store
afad48999ae15109d5bd723349d64a72,Where do you see signs that state a point of view?,,demonstration,freeway,state park,store,corner of two streets
f6eec0be19caaf866df5812ae4001ee8,"I communicate in hopes someone is within earshot, what do I want them to do?",,listen,think,see work,speak out,talk to people
6847bbceeaa4c9dafcc3175c1e927c14,Why might someone not get things they need?,,cost money,fall apart,be demanding,happen to,go wrong
cc834ea4bd1d1cd570b1db5c0a9d55b9,What would something be if it is not bad but not too good?,,sufficient,excellent,outstanding,exceptional,superior
6fad2aab7ebf12432e5ccdb0164f15a0,What do people in the art industry work hard to do?,,create,earn money,make decisions,have imagination,produce goods
e5b4dd5303d6e7262230741f2ed424cf,James took his time walking home.  He found himself doing what at every place along the way?,,stopping,standing still,stay still,stand still,dancing
bda560afadee43160abde570fbe9134d,Billy was at an hold wood and stone cabin.   He found potatoes growing through the floorboards.  Where might the potato plants be?,,root cellar,underground cellar,pantry,casserole,restaurants
37547e0fcd7cb2e591cf1dc2cfa99cf5,Several train terminals linked together is an example of what?,,transportation system,station,electrical device,battery,initial
cacc6d3a9faafcdbc932a3ae202e8679,Where would a captain be on the sea?,,battleship,military,bridge of ship,basketball team,cruise ship
632ecec7fa2cb21f24e4db4724a7d4c3,Hurting someone else is not an acceptable way to express what?,,anger,feel sad,happiness,arrested,suffering
9b4cd1abc18f561449bca40912a8b971,WHere do you store dry food?,,shelf,supermarket,military base,neighbor's house,in the garage
e277b946f0276272846cf92216979ce8,"Things were getting hot and heavy, one of them got a contraceptive from the what of the nightstand?",,drawer,condom,drug store,health center,vagina
b43ccd29b343920a69d5ffc82ea40ea2,"The human was cold and just needed to step inside quickly, what did he look for?",,nearest house,school,warm place,surface of earth,office block
ea1a86bf0af29976a7a56b5a0250284d,"The old man had a bad back, what did doing housework do to him?",,pain and suffering,allergies,boredom,pride,cleanliness
53db057803482a444d7dee7c7e2ce2ee,Everyone in John's band plays brass instruments.  What type of band might it be?,,brass band,annoy mom,jazz band,punk rock,marching band
c8afe123936708e462ddd4bb9c1d7d4d,In smaller whats are there less needs a bus stop?,,towns,urban area,busy,airport,boarding bus
bba9ac8563c9d0dace3d544988c11ea1,Where would you go to buy a harp?,,music shop,michigan,concert hall,irish bar,create music
65a2d00d028b84ea8b5331343e71528e,what do scientists want to identify when they discover a new animal?,,specific,human,conduct experiment,if they are nice,plant
2ffc92b3bfb6ad611777e741d2e1efcd,From where would you expect to pick up a rock?,,ground,bridge,mountain range,mountains,forest
1076c570d860575d16337a7270fb8aa3,"The tourists spent all day seeing the landmarks, they started at a subway station on upper west side of where?",,manhattan,toronto,san jose,large city,city underground
dda497847ef5bb1b69fab77761ef0a25,"Lindy is building a new factory. He wants to minimize the taxes he pays, so he's looking to build in what sort of place?",,free trade zones,europe,industrial complex,workers,russia
f3ff95e09bfab7de16e797c0477494c9,Where might a traveler keep their comb?,,suitcase,shoe,pocket,barber shop,medicine cabinet
804ba1740b2c408e28408d4aab102772,Where might a teacher share her books?,,classroom,cabinet,shelf,bookbag,desktop
4673df903f527218bb74809e62de53da,"Items such as medicine, cars, or grain transported on a train is called what?",,cargo,fight disease,lower cholesterol,measurements,lower blood pressure
8484d7eed4712883ef643b91aabbb8c2,What is it called when teens are together not doing anything in particular?,,hang out,smoke,homework,volunteer,party
c28c247c18893ced911cf791819cb67b,"Using television to broadcast the same shows to everyone, you can potentially increase what?",,conformity,innovation,visual,falling asleep,entertained
231deccda7e6395bf4655a976c8bef7a,Where is required to have a single fire extinguisher?,,boat,house,washroom,stairwell,hospital
e79e37bb9fbdb926101e05b8d53d3276,Where is there likely a lot of lint?,,laundromat,pocket,purse,rug,beach
365ecc1f472f42688e73063738cfc28c,"The place was special to them, you couldn't find it on just any what?",,map,device,area,almost anywhere,location
8a46cef210192057a13a7b8fdeaf3c8f,What happens after making friends with someone of the opposite sex?,,falling in love,smile,talking,shake hands,punch in the face
25607d201ae2d75f8c51acd7d890df24,"If you're caught committing murder, an injection can lead to your own what?",,own death,die,great sorrow,fear,banquet
69f01c43a13f1931c5e9f46d1d76e0b5,"She was on a diet, resisting the indulgent chocolates would be what?",,hard,difficult,harsh,severe,strict
045178ae5e84b25444d0cd583d8c2602,What are you supposed to be setting cup on a table?,,coaster,skill,hands,chair,careful
a81cfbfcd32be2b77a8b2e1c84cac04f,"The big man was all size and no talent, but the coach taught him to defend the key and make it his home on the what?",,basketball court,action,florida,pocket,purse
383aceff6b8c828bf68a9c1614f0b4de,This animal with sharp teeth does what for dinner?,,hunt for food,buffalo,fight for life,leave home,eating
8a17c3c690e3f0f37a5f8b5858e0ad6a,If a person needs food from a dairy what should they do?,,milk cow,promise to do,go to a store,step forward,need food
4d1517a449301d5978ec985de222dad1,Eating to much will lead to what kind of pain?,,stomach aches,food,getting full,full stomach,full belly
b73544bde6c06afad9d93785c3d38de2,Where do kids like to hang out to watch tv and avoid their parents in the house?,,basement,kitchen,rooms,den,yard
8e2e10cfd5bfca715f6381c3bbd5a735,A drab olive drawstring bag is where someone in the what would keep their belongings?,,military,safe,airport,runway,department store
1410eae1e8bafff35939f4478ce9ae45,"The squirrel was rather plump, it had found a home that leaves out what?",,nuts,food,chipmunk,rodent,rabbit
4b145d677d64ddef40757ffb95c7cdb1,What kind of building would you expect to find a skylight?,,house,roof,windowless room,company,office building
