id,question,concept,answer1,answer2
4056,"Jen got her daughter a new pillow and a melatonin pill to help her sleep, because the _ would make her more calm.",,melatonin,pillow
4057,"Jen got her daughter a new pillow and a melatonin pill to help her sleep, because the _ would make her more comfortable.",,pillow,melatonin
4058,Maria thought the crop circles were mysterious while Lindsey thought they were made by farmers because _ believed in aliens.,,Maria,Lindsey
4059,Maria thought the crop circles were mysterious while Lindsey thought they were made by farmers because _ did not believe in aliens.,,Lindsey,Maria
4060,Without a net or a racket we knew it would be impossible to play badminton.  The _ was bent badly.,,racket,net
4061,Without a net or a racket we knew it would be impossible to play badminton.  The _ was ripped badly.,,net,racket
4062,"Laura lent a jacket to Kayla because she was cold. When it wasn't returned, _ was angry.",,Laura,Kayla
4063,"Laura borrowed a jacket from Kayla because she was cold. When it wasn't returned, _ was angry.",,Kayla,Laura
4064,"I was using both steel wool and sandpaper to try and remove the rust from the hammer, but the _ was too soft.",,steel wool,sandpaper
4065,"I was using both steel wool and sandpaper to try and remove the rust from the hammer, but the _ was too coarse.",,sandpaper,steel wool
4066,"Although it was night time, Jeffrey stayed up while Brian went to bed because _ just had some caffeine.",,Jeffrey,Brian
4067,"Although it was night time, Jeffrey stayed up while Brian went to bed because _ just had some medicine with a sleep aid.",,Brian,Jeffrey
4068,"To shoot the commercial, the director asked the actors to stand on soapboxes then stare into the cameras because the _ were too high to capture them.",,cameras,soapboxes
4069,"To shoot the commercial, the director asked the actors to stand on soapboxes then stare into the cameras because the _ lifted them high to capture them..",,soapboxes,cameras
4070,Lindsey was considered much more adventurous than Maria because _ loved climbing very tall trees.,,Lindsey,Maria
4071,Lindsey was considered much more adventurous than Maria because _ feared climbing very tall trees.,,Maria,Lindsey
4072,Amy screamed and cried louder than Felicia when they were at the doctor's office  because _ had a broken toenail.,,Amy,Felicia
4073,Amy screamed and cried louder than Felicia when they were at the doctor's office although _ had a broken toenail.,,Felicia,Amy
4074,The two clothing items I love the most are my navy pencil skirt and black leather jacket. The _ is because it makes me look so badass.,,jacket,skirt
4075,The two clothing items I love the most are my navy pencil skirt and black leather jacket. The _ is because it makes me look so professional.,,skirt,jacket
4076,John poured some water from the bottle to the bowl and there  still enough space in the bowl. The _  large.,,bowl,bottle
4077,John poured some water from the bottle to the bowl and there  still enough space in the bowl. The _  small.,,bottle,bowl
4078,The doctor Felicia told Maria to do breathing exercises to strengthen her lungs after she caught pneumonia. _ also took antibiotics.,,Maria,Felicia
4079,The doctor Felicia told Maria to do breathing exercises to strengthen her lungs after she caught pneumonia. _ also prescribed her antibiotics.,,Felicia,Maria
4080,"Though they are twins, Jeffrey is much heavier than Jason, as _ hates to exercise.",,Jeffrey,Jason
4081,"Though they are twins, Jeffrey is much heavier than Jason, as _ loves to exercise.",,Jason,Jeffrey
4082,Carrie was a harder person to work with than Patricia was  because _ was a more negative person.,,Carrie,Patricia
4083,Carrie was a harder person to work with than Patricia was because _ was a more positive person.,,Patricia,Carrie
4084,The community leader handed the citizen the petition and then a pen. The _ didn't have room.,,petition,pen
4085,The community leader handed the citizen the petition and then a pen. The _ didn't work.,,pen,petition
4086,"The air in the quarantine was replaced with liquid as the _ was contaminated, so we acted fast.",,air,liquid
4087,"The air in the quarantine was replaced with liquid as the _ was clean, so we acted fast.",,liquid,air
4088,The diner paid less in taxes than the television station did because the _ made less money.,,diner,television station
4089,The diner paid less in taxes than the television station did because the _ made more money.,,television station,diner
4090,While the zen master practiced meditation he replaced the candle with the incense because the _ was fresh.,,incense,candle
4091,While the zen master practiced meditation he replaced the candle with the incense because the _ was burned up.,,candle,incense
4092,The toilet is worse than my wife's closet because the _ is a small space.,,toilet,closet
4093,The toilet is worse than my wife's closet because the _ is a huge space.,,closet,toilet
4094,"Laura  is a treatment adviser for Maria and manages many of their goals, _ is a adviser.",,Laura,Maria
4095,"Laura  is a treatment adviser for Maria and manages many of their goals, _ is in need of advice.",,Maria,Laura
4096,I like using sea salt instead of table salt as the _ has finer crystals.,,table salt,sea salt
4097,I like using sea salt instead of table salt as the _ has chunkier crystals.,,sea salt,table salt
4098,"While I was looking north, Craig had walked west for the duel and Brian had walked east. _  was to my right.",,Brian,Craig
4099,"While I was looking north, Craig had walked west for the duel and Brian had walked east. _  was to my left.",,Craig,Brian
4100,Monica wanted to dye her hair either red or brown. She chose the _ although it was bright.,,red,brown
4101,Monica wanted to dye her hair either red or brown. She chose the _ although it was dull.,,brown,red
4102,Patience was something that Angela had an abundance of but not Lindsey because _ was a very understanding person.,,Angela,Lindsey
4103,Patience was something that Angela had an abundance of but not Lindsey because _ was a very rude person.,,Lindsey,Angela
4104,Jane knew he will need more banana to feed the children unlike the pineapple that would have been enough. The _ is small.,,banana,pineapple
4105,Jane knew he will need more banana to feed the children unlike the pineapple that would have been enough. The _ is big.,,pineapple,banana
4106,"The fish tank of Brett is dirtier than the one that Leslie owns, so _ is a proper pet owner.",,Leslie,Brett
4107,"The fish tank of Brett is dirtier than the one that Leslie owns, so _ is a neglectful pet owner.",,Brett,Leslie
4108,"While visiting the mall, Sarah prefers to ride the elevator to the escalator. The _ takes too long.",,escalator,elevator
4109,"While visiting the mall, Sarah prefers to ride the elevator to the escalator. The _ is shorter.",,elevator,escalator
4110,"The shoes were a bargain compared to the shirts , because the _ were just so cheap .",,shoes,shirts
4111,"The shoes were a bargain compared to the shirts , because the _ were just so expensive .",,shirts,shoes
4112,Pat wanted to wear the jacket over the sweater but the _  was too big.,,sweater,jacket
4113,Pat wanted to wear the jacket over the sweater but the _ was too small.,,jacket,sweater
4114,Kenneth liked to dispose of their rubbish promptly but William did not because _ was very untidy.,,William,Kenneth
4115,Kenneth liked to dispose of their rubbish promptly but William did not because _ was very neat.,,Kenneth,William
4116,"John hated his work more than I hated my job, because at least the _ that he does pays bad.",,work,job
4117,"John hated his work more than I hated my job, because at least the _ that I do pays well.",,job,work
4118,"As the immigrant left the country, she could only bring her backpack and not her bag because the _ was essential.",,backpack,bag
4119,"As the immigrant left the country, she could only bring her backpack and not her bag because the _ was superfluous.",,bag,backpack
4120,"He had to prepare the soup, but not the salad, because the _ was going to be delivery.",,salad,soup
4121,"He had to prepare the soup, but not the salad, because the _ was going to be homemade.",,soup,salad
4122,The estate was known to have the biggest bank in the region. The _ was very big.,,Estate,Bank
4123,The estate was known to have the biggest bank in the region. The _ was very famous.,,Bank,Estate
4124,Tanya yelled at Carrie because _ had reminded her to clean out the garage before father came home.,,Tanya,Carrie
4125,Tanya yelled at Carrie because _ had forgotten to clean out the garage before father came home.,,Carrie,Tanya
4126,Jennifer had many more friends than Megan had because _ was a much more introverted person.,,Megan,Jennifer
4127,Jennifer had many more friends than Megan had because _ was a much more extroverted person.,,Jennifer,Megan
